4.265 296.5 239.5 4.265 461.1 239.3 
4.276 295.7 239.2 4.276 459.9 238.9 
4.287 295.5 239.5 4.287 459.5 239.5 
4.298 294.9 239.6 4.298 459.5 239.5 
4.31 294.8 239.3 4.31 460.3 239.0 
4.321 293.5 239.0 4.321 459.1 239.7 
4.332 293.5 239.0 4.332 457.7 240.6 
4.343 292.8 239.4 4.343 459.5 239.5 
4.354 292.6 239.3 4.354 459.6 239.7 
4.365 292.0 239.2 4.365 459.5 239.5 
4.376 291.6 239.0 4.376 460.3 239.0 
4.388 291.0 239.0 4.388 460.5 238.9 
4.399 290.6 239.1 4.399 461.0 239.3 
4.41 290.1 238.9 4.41 459.5 239.5 
4.421 289.5 239.0 4.421 455.4 239.3 
4.432 289.0 239.0 4.432 455.0 238.0 
4.443 288.6 239.2 4.443 459.8 238.8 
4.454 287.9 238.8 4.454 459.8 238.5 
4.465 287.6 238.9 4.465 456.0 238.0 
4.477 287.1 238.8 4.477 456.3 238.5 
4.488 286.6 238.9 4.488 456.2 238.5 
4.499 285.9 238.7 4.499 459.2 238.8 
4.51 285.7 238.9 4.51 460.0 237.9 
4.521 285.3 238.8 4.521 456.1 240.0 
4.532 284.5 239.1 4.532 458.5 239.7 
4.543 283.9 238.7 4.543 460.5 238.5 
4.555 283.7 238.8 4.555 459.2 238.8 
4.566 283.3 238.8 4.566 460.5 238.0 
4.577 282.7 239.1 4.577 457.7 240.6 
4.588 282.1 239.1 4.588 459.1 239.7 
4.599 281.8 239.0 4.599 458.3 238.7 
4.61 281.4 238.8 4.61 457.4 240.7 
4.621 280.9 239.2 4.621 458.0 240.0 
4.633 280.3 239.0 4.633 459.4 238.7 
4.644 279.5 238.5 4.644 457.7 237.8 
4.655 279.5 239.0 4.655 459.2 238.2 
4.666 279.0 239.0 4.666 457.6 239.8 
4.677 278.6 239.0 4.677 457.5 238.0 
4.688 278.0 239.1 4.688 458.0 239.0 
4.699 277.7 238.8 4.699 460.3 239.8 
4.71 276.9 238.6 4.71 461.0 239.6 
4.722 276.6 238.9 4.722 460.0 240.0 
4.733 276.2 239.3 4.733 458.3 239.4 
4.744 276.0 238.9 4.744 460.5 238.5 
4.755 275.8 239.5 4.755 460.4 238.8 
4.766 274.6 239.2 4.766 460.5 238.5 
4.777 274.2 238.9 4.777 456.4 237.8 
4.788 274.2 239.1 4.788 455.2 239.8 
4.8 273.5 239.0 4.8 458.4 240.1 
4.811 272.9 239.1 4.811 458.4 240.1 
4.822 272.5 239.5 4.822 459.5 239.5 
4.833 271.8 238.9 4.833 458.7 239.4 
4.844 271.8 239.1 4.844 462.0 237.5 
4.855 271.0 239.6 4.855 458.4 239.6 
4.866 270.6 239.3 4.866 456.4 235.6 
4.878 270.2 239.6 4.878 459.0 232.0 
4.889 269.7 239.7 4.889 460.8 240.0 
4.9 269.5 239.0 4.9 459.8 239.8 
4.911 268.8 239.7 4.911 459.7 239.4 
4.922 268.3 239.7 4.922 462.0 239.5 
4.933 267.9 239.6 4.933 458.5 241.8 
4.944 267.6 239.4 4.944 456.0 241.0 
4.955 267.1 239.4 4.955 461.0 240.0 
4.967 266.9 239.7 4.967 461.5 239.5 
4.978 265.8 239.0 4.978 456.5 240.8 
4.989 265.7 239.0 4.989 459.0 242.1 
