0.846 95.1 250.3 0.846 599.5 247.0 
0.857 100.5 250.5 0.857 600.0 246.2 
0.869 106.5 251.5 0.869 599.6 246.3 
0.88 113.0 251.0 0.88 599.3 246.2 
0.891 119.0 251.0 0.891 599.5 246.3 
0.902 125.5 250.5 0.902 599.3 246.2 
0.913 131.3 252.0 0.913 597.5 248.5 
0.924 137.5 251.5 0.924 596.6 247.8 
0.935 143.4 252.5 0.935 594.5 247.0 
0.947 149.5 252.0 0.947 590.9 246.8 
0.958 155.5 253.5 0.958 587.5 249.5 
0.969 161.5 254.0 0.969 583.7 248.9 
0.98 167.5 254.5 0.98 580.5 249.5 
0.991 173.5 255.0 0.991 577.5 250.7 
1.002 179.5 254.5 1.002 573.5 251.0 
1.013 185.5 254.0 1.013 570.5 248.5 
1.024 191.5 254.0 1.024 565.9 248.7 
1.036 197.5 253.5 1.036 562.5 249.0 
1.047 203.0 254.0 1.047 558.5 249.5 
1.058 209.0 254.0 1.058 556.0 248.4 
1.069 215.0 253.0 1.069 552.1 249.4 
1.08 221.0 253.0 1.08 548.0 249.1 
1.091 226.5 253.0 1.091 544.6 249.2 
1.102 232.5 252.0 1.102 541.0 249.1 
1.114 238.5 251.5 1.114 538.2 249.8 
1.125 244.5 252.0 1.125 534.8 248.8 
1.136 250.0 252.0 1.136 530.5 249.1 
1.147 256.5 251.0 1.147 527.1 249.3 
1.158 262.0 251.5 1.158 523.3 249.5 
1.169 268.0 250.0 1.169 520.0 249.0 
1.18 274.0 249.5 1.18 516.3 250.0 
1.192 280.0 250.0 1.192 510.5 250.5 
1.203 286.0 249.0 1.203 509.3 250.5 
1.214 292.0 249.0 1.214 504.6 248.4 
1.225 297.7 248.3 1.225 500.9 251.0 
1.236 304.0 247.5 1.236 498.1 250.7 
1.247 309.6 248.0 1.247 494.8 251.7 
1.258 315.0 249.0 1.258 492.4 250.6 
1.269 321.0 248.0 1.269 486.1 251.2 
1.281 327.0 247.5 1.281 486.7 251.6 
1.292 333.0 247.5 1.292 482.6 250.8 
1.303 338.5 249.0 1.303 479.0 251.8 
1.314 344.7 248.2 1.314 474.5 251.5 
1.325 350.5 248.0 1.325 470.5 251.5 
1.336 356.0 250.0 1.336 463.9 251.5 
1.347 362.0 249.0 1.347 460.5 253.5 
1.359 368.0 249.0 1.359 459.3 251.7 
1.37 374.0 248.0 1.37 455.7 252.5 
1.381 379.7 248.3 1.381 452.5 251.5 
1.392 385.5 249.0 1.392 450.0 250.7 
1.403 391.0 249.5 1.403 445.9 252.0 
1.414 397.4 248.0 1.414 440.5 252.5 
1.425 401.5 248.6 1.425 437.5 253.5 
1.437 399.1 248.5 1.437 441.5 251.5 
1.448 395.7 250.0 1.448 445.9 251.5 
1.459 392.6 250.0 1.459 451.3 251.2 
1.47 389.5 250.5 1.47 454.3 252.5 
1.481 386.5 251.0 1.481 455.4 252.1 
1.492 383.6 251.3 1.492 460.5 250.5 
1.503 380.5 251.0 1.503 463.5 250.5 
1.514 377.9 250.8 1.514 469.1 251.4 
1.526 374.5 251.0 1.526 471.3 249.5 
1.537 371.3 252.3 1.537 476.4 249.5 
1.548 368.2 252.6 1.548 478.5 249.7 
1.559 365.2 252.6 1.559 483.3 251.5 
1.57 362.3 253.5 1.57 485.5 250.0 
1.581 359.2 253.4 1.581 488.5 249.5 
1.592 356.0 253.5 1.592 494.5 248.5 
1.604 353.1 254.0 1.604 497.5 251.0 
1.615 350.0 253.5 1.615 499.5 250.2 
1.626 347.0 254.0 1.626 503.9 249.2 
1.637 344.0 254.0 1.637 507.0 249.8 
1.648 341.0 255.0 1.648 511.6 250.6 
1.659 338.0 254.0 1.659 515.6 250.5 
1.67 335.1 254.0 1.67 517.9 250.0 
1.682 332.2 254.4 1.682 521.8 249.1 
1.693 329.0 254.0 1.693 525.8 249.7 
1.704 326.0 254.0 1.704 528.5 249.5 
1.715 323.2 253.8 1.715 532.5 249.5 
1.726 320.2 253.6 1.726 536.5 248.5 
1.737 317.5 253.1 1.737 541.9 249.5 
1.748 314.3 253.1 1.748 544.7 249.6 
1.759 311.4 253.1 1.759 548.5 249.5 
1.771 308.9 251.7 1.771 551.8 249.8 
1.782 305.5 252.5 1.782 555.5 248.5 
1.793 303.0 251.5 1.793 559.5 248.0 
1.804 299.5 252.5 1.804 562.2 249.4 
1.815 297.0 251.0 1.815 566.3 248.6 
1.826 293.7 251.4 1.826 569.8 248.8 
1.837 291.0 251.5 1.837 575.0 249.5 
1.849 288.0 251.3 1.849 578.5 250.5 
1.86 285.0 251.0 1.86 582.1 250.5 
1.871 282.5 249.5 1.871 584.5 250.5 
1.882 279.0 251.0 1.882 588.5 250.8 
1.893 276.7 248.9 1.893 592.0 250.0 
1.904 273.5 250.0 1.904 593.4 250.0 
1.915 270.8 249.8 1.915 597.8 249.5 
1.927 267.7 249.0 1.927 602.0 248.0 
1.938 265.0 248.5 1.938 605.4 249.9 
1.949 261.8 248.1 1.949 608.0 249.5 
1.96 259.0 248.5 1.96 612.1 249.7 
1.971 256.0 248.5 1.971 614.8 251.1 
1.982 253.5 248.8 1.982 620.0 252.1 
1.993 250.5 248.5 1.993 620.5 252.5 
2.004 247.5 248.5 2.004 625.0 252.5 
2.016 244.8 247.7 2.016 628.0 252.5 
2.027 241.8 247.7 2.027 630.5 251.5 
2.038 239.0 248.0 2.038 23.5 264.0 
2.049 236.0 249.3 2.049 27.0 257.0 
